,ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
0,237235093,20190415,,,816-024591,19495628+7305115,,J194956.30+730511.3,2263902932743358208,60310793,,STAR,tmgaia2,297.484432330141,73.0865057383707,tmgaia2,9.24732,0.0739526,-9.64289,0.0842926,gaia2,5.36964,0.0408377,gaia2,105.286821997751,21.7701981419823,46.9590995548201,78.6547834661342,13.273,0.199,12.655,0.092,,,,,,,,,,,10.908,0.018,10.441,0.017,10.352,0.022,AAA-222-111-000-0-0,,10.283,0.023,10.311,0.02,10.247,0.041,9.29,,12.412,0.000261,11.812,0.006,rered,gaia2,5221.0,152.076,4.62149,0.0878589,,,0.763809,0.0439874,0.89,0.115533,1.99727,0.482471,DWARF,0.390551776,0.02370345,185.25,1.4125,0.113752,0.02639605,106,0.04953358,,,0.00383436563,0.0311652,0.0216269,panstarrs,0.0870761,0.14399,0.0490538,0.0389211,0.415638,0.549305,0.0753158,0.100402,0.0216674,0.0257395,1.402,1.423,bj2018,141.643,162.509,dered,12.9217,0.001191,11.7572,0.000736,1,,ucac4,apassdr9,,1.42722623127192,1.30720893408263,297.484569185013,73.0864642204172,0.0367038203948558,0.0419607816818112,1,0,344986544
0,235902467,20190415,,4648-03172-1,865-009147,19190016+8252307,,J191900.23+825231.7,2301721322374723072,60999677,,STAR,tmgaia2,289.750709228133,82.8752616010199,tmgaia2,14.2187,0.0442974,74.947,0.053626,gaia2,4.08641,0.0240344,gaia2,115.054047245636,26.0540209098815,81.7085185863467,73.1035622771466,12.48,0.352,12.15,0.025,,,,,,,,,,,10.565,0.021,10.244,0.017,10.177,0.016,AAA-222-111-000-0-0,,10.147,0.023,10.21,0.02,10.116,0.041,9.106,,11.6712,0.000207,11.2056,0.0061,rered,gaia2,5674.0,129.223,4.40316,0.0755422,,,1.04568,0.0523241,1.009,0.120724,0.882468,0.182666,DWARF,1.02104938,0.03172495,243.002,1.43,0.0289587,0.00722589,89,0.00085215125,,,0.001844361,0.00541664,0.00903514,panstarrs,0.12075,0.120699,0.0576734,0.0469749,0.158493,0.20684,0.0755102,0.0755743,0.0335419,0.029908,1.422,1.438,bj2018,143.483,114.962,dered,12.0482,0.001885,11.1575,0.001069,1,,tycho2v3,tycho2b3,,0.916137874069757,0.831571298907177,289.751202813876,82.8755842897428,0.0218650182173609,0.024746675679144,1,0,269848066
0,235664497,20190415,,,549-071731,18305223+1947456,,J183052.23+194745.6,4525258601993124736,44063278,,STAR,tmgaia2,277.717652861066,19.7960281180961,tmgaia2,0.862171,0.0370152,-4.43784,0.0479442,gaia2,0.703108,0.0268416,gaia2,48.6065247220499,13.266319183135,279.943854444461,42.9692705810581,14.089,0.019,13.544,0.08,,,,,,,,,,,12.414,0.021,12.197,0.024,12.108,0.021,AAA-222-111-000-0-0,,12.08,0.023,12.094,0.022,12.506,0.472,9.158,,13.3853,0.000229,12.9978,0.0092,rered,gaia2,6676.0,132.234,3.90256,0.0913864,,,2.19969,0.125176,1.41,0.234962,0.132475,0.0333512,DWARF,8.659329,0.790301,1367.43,50.615,0.144296,0.009868755,692,0.05894873,,,0.000111127323,0.00765481,0.0120827,panstarrs,0.143412,0.326513,0.11337,0.136981,0.0244536,0.0422488,0.110225,0.0725478,0.774823,0.805779,48.78,52.45,bj2018,132.672,131.796,dered,13.6768,0.001351,12.9339,0.000555,1,,ucac4,apassdr9,,0.582617718555214,0.743687657952743,277.71765680634,19.7960090107293,0.015760476284369,0.0286627936396055,1,0,200785112
0,233576159,20190415,,,780-030923,18484897+6556299,,J184848.96+655629.9,2254026329029914240,59374850,,STAR,tmgaia2,282.20402285886,65.9416640518669,tmgaia2,1.09405,0.0354652,-4.95845,0.0341957,gaia2,0.960848,0.0178144,gaia2,96.2332695081346,24.8676357113098,358.436842061028,85.054379516412,13.864,0.167,13.2,0.103,,,,,,,,,,,11.933,0.02,11.626,0.017,11.532,0.019,AAA-222-111-000-0-0,,11.523,0.023,11.574,0.021,11.368,0.09,9.824,,12.9926,0.00023,12.5452,0.0077,rered,gaia2,5845.0,128.375,3.75345,0.0785962,,,2.25374,0.112525,1.05,0.128916,0.0917227,0.0204122,DWARF,5.34122562,0.2639945,1010.35,18.324,0.0420379,0.007661185,85,0.126328066,,,0.0004921015,0.00845025,0.00687212,panstarrs,0.133215,0.124617,0.117686,0.107364,0.0204511,0.0203734,0.0798745,0.0773178,0.336022,0.191967,17.998,18.65,bj2018,170.289,86.4612,dered,13.3436,0.000756,12.4898,0.000464,1,,ucac4,apassdr9,,0.655498904648199,0.530295601209395,282.204034413629,65.9416427029853,0.0184877286451251,0.0166755074828587,1,0,219497369
0,233535738,20190415,,,765-051529,18425898+6249055,1237671968787792053,J184258.98+624906.0,2157190587623926144,58672431,,STAR,tmgaia2,280.745744403985,62.8182451259208,tmgaia2,5.27064,0.0476924,33.1036,0.0435723,gaia2,4.07767,0.0233496,gaia2,92.7212679817272,24.8738036438738,325.782289359095,84.0878904428269,12.588,0.13,11.81,0.08,14.8829,0.00626316,12.5032,0.00116144,11.7506,0.000889656,11.601,0.00125532,13.1381,0.00619588,10.619,0.022,10.363,0.023,10.272,0.02,AAA-222-111-000-0-0,,10.227,0.022,10.278,0.02,10.228,0.043,9.722,0.47,11.6929,0.000295,11.2452,0.0061,rered,gaia2,5740.0,130.479,4.45168,0.079417,,,0.997167,0.0506533,1.026,0.13129,1.03477,0.232158,DWARF,0.972473741,0.03088335,243.519,1.395,0.0176215,0.006539815,106,0.04729255,,,0.00373457116,0.00418976,0.00888987,panstarrs,0.113099,0.149482,0.0523357,0.0489709,0.212834,0.251483,0.0882814,0.0705527,0.0357036,0.0260631,1.387,1.403,bj2018,151.535,109.423,dered,12.0507,0.001477,11.1961,0.001027,1,,ucac4,apassdr9,,0.866423921038263,0.67573569936443,280.745794080658,62.8183876553184,0.0217095114110626,0.0222085684841126,1,0,212620459
0,232632239,20190415,,,745-053310,17565779+5852574,,J175657.77+585257.4,1422770627618803328,57823711,,STAR,tmgaia2,269.240832591104,58.8825959291719,tmgaia2,-13.7919,0.0325601,6.09712,0.031096,gaia2,6.46883,0.0152937,gaia2,87.5200101634703,29.911987036444,267.065334344106,82.3141432206415,15.617,0.013,14.225,0.103,,,,,,,,,,,11.629,0.019,10.982,0.017,10.818,0.023,AAA-222-111-000-0-0,,10.692,0.023,10.716,0.021,10.5,0.051,9.537,,13.6823,0.000472,12.8398,0.0061,rered,gaia2,4003.0,124.07,4.58959,0.11964,,,0.664018,0.0672362,0.625,0.086269,2.13472,0.778666,DWARF,0.101999074,0.00822987,153.899,0.365,0.0116219,0.003799565,86,0.29938814,,,0.002504392,0.00267535,0.00492378,panstarrs,0.105129,0.067409,0.0672106,0.0672618,0.659885,0.897447,0.15325,0.0860291,0.00837478,0.00808496,0.364,0.366,bj2018,129.394,118.745,dered,14.549,0.002812,12.776,0.001186,1,,ucac4,apassdr9,,0.579740614631578,0.482246212997952,269.240717686789,58.882622180712,0.0159513623972905,0.0157790306060461,1,0,180001077
0,232603560,20190415,,,751-051441,17104017+6001421,1237651212823494712,J171040.16+600142.4,1437504323949115648,58336385,,STAR,tmgaia2,257.667406770044,60.0284205358269,tmgaia2,-2.19938,0.0373781,10.9351,0.03856,gaia2,1.47282,0.0189994,gaia2,89.0824442365826,35.7505441815282,224.040655887159,81.4638213223052,13.234,0.0,12.567,0.092,14.994,0.00454267,14.9683,0.00904606,12.5131,0.00107201,12.3788,0.000957556,12.8429,0.00472688,11.371,0.021,11.083,0.022,11.045,0.018,AAA-222-111-000-0-0,,10.978,0.023,11.027,0.02,11.046,0.066,9.939,,12.4294,0.000179,11.9824,0.0081,rered,gaia2,5834.0,131.818,3.88993,0.08176,,,1.92604,0.0952863,1.05,0.133722,0.146958,0.0341996,DWARF,3.87159848,0.167421,665.929,8.4895,0.0389655,0.007641635,70,0.00345185981,,,0.0008665492,0.005423,0.00986027,panstarrs,0.147141,0.120303,0.112838,0.0777347,0.0320815,0.0363176,0.0729688,0.0905513,0.155827,0.179015,8.383,8.596,bj2018,133.524,130.113,dered,12.7875,0.001272,11.9344,0.000715,1,,ucac4,apassdr9,,0.669308124488102,0.598010200821391,257.667387814651,60.0284676175089,0.0173219142948016,0.0198700248223471,1,0,167269465
0,230084146,20190415,,,782-025580,16252828+6621048,,J162528.28+662105.4,1642319425826377088,59356383,,STAR,tmgaia2,246.367814044761,66.3513365232766,tmgaia2,8.92645,0.0204739,57.6462,0.0232754,gaia2,6.48808,0.0124491,gaia2,98.3966562172802,39.0501526343789,170.395713483071,80.6141047156729,15.431,0.011,13.921,0.172,,,,,,,,,,,11.578,0.02,10.928,0.018,10.788,0.017,AAA-222-111-000-0-0,,10.71,0.023,10.743,0.021,10.578,0.049,9.069,0.395,13.5313,0.000271,12.73,0.006,rered,gaia2,4103.0,122.61,4.61624,0.114326,,,0.652653,0.0613567,0.642,0.0821173,2.30934,0.807419,DWARF,0.108759008,0.00777957,153.444,0.2955,0.00982115,0.00332183,56,0.008442063,,,0.00308478461,0.00258632,0.00405734,panstarrs,0.0909237,0.073311,0.0602095,0.062504,0.807424,0.807413,0.125006,0.103647,0.00745476,0.00810438,0.295,0.296,bj2018,120.262,124.959,dered,14.3335,0.001388,12.6694,0.00076,1,,ucac4,apassdr9,,0.379335784661369,0.360982081852564,246.367909858078,66.3515847222247,0.0119249637277624,0.0124100168783472,1,0,160571594
0,230075120,20190415,,4419-01287-1,798-024319,16174591+6926516,,J161745.91+692651.8,1649818747962162816,59624073,,STAR,tmgaia2,244.441326477867,69.4476688171414,tmgaia2,-3.66345,0.0577203,10.3404,0.0537747,gaia2,2.36458,0.0292861,gaia2,102.385780602193,38.3973351183565,151.602989476368,80.0855027459642,11.927,0.215,11.608,0.016,,,,,,,,,,,10.624,0.021,10.376,0.019,10.319,0.02,AAA-222-111-000-0-0,,10.287,0.022,10.324,0.02,10.226,0.045,8.998,,11.4876,0.000277,11.1315,0.0068,rered,gaia2,6377.0,122.46,4.17479,0.0853556,,,1.52595,0.0671809,1.27,0.194578,0.357426,0.0815732,DWARF,3.46927452,0.153819,417.852,5.1525,0.0276045,0.0047271,51,0.00925779,,,0.002163794,0.00445667,0.00499753,panstarrs,0.160645,0.228511,0.0695216,0.0648402,0.0844946,0.0786517,0.0840256,0.0866857,0.14646,0.161178,5.09,5.215,bj2018,120.426,124.494,dered,11.7554,0.00232,11.0796,0.001354,1,,tycho2v3,tycho2b3,,1.08898422922536,0.833935101524338,244.441281548042,69.4477133383142,0.0316871904100291,0.0266911510202352,1,0,159719644
0,230006888,20190415,,,768-051312,19235536+6333259,1237671940884594842,J192355.36+633325.4,2242058213680608384,,,STAR,tmgaia2,290.98071451127,63.5572077813961,tmgaia2,2.27023,0.0306382,14.6273,0.0247687,gaia2,1.38882,0.0158525,gaia2,94.8303409040057,20.6275555375836,350.980069808632,80.7095557055216,12.516,0.059,13.158,0.4,15.8079,0.00594356,14.8603,0.00499027,15.7302,0.0119664,14.1009,0.0105311,13.5833,0.0051051,12.293,0.028,11.991,0.03,11.896,0.03,AAA-222-111-ccc-0-0,,11.725,0.103,11.761,0.092,11.949,0.259,8.888,,13.4324,0.000297,12.955,0.0077,rered,gaia2,5596.0,129.758,4.14866,0.0802465,,,1.38843,0.0741457,0.99,0.125525,0.369886,0.0828453,DWARF,1.703141,0.06241985,705.399,7.9485,0.0273354,0.007682465,153,1.88405991,,,0.0006145604,0.00812634,0.00723859,panstarrs,0.117954,0.133095,0.07759,0.0707015,0.0683723,0.0973183,0.0906276,0.0698654,0.0662822,0.0585575,7.86,8.037,bj2018,129.308,130.208,dered,13.8146,0.001183,12.9001,0.000877,1,,ucac4,bpbj,,0.558805409271295,0.384228901822576,290.980736461669,63.5572707600502,0.0136766625052398,0.0155318043143716,1,0,279023278
0,229976631,20190415,,,756-053930,19202607+6105060,,J192026.14+610506.8,,58353001,,STAR,tmgaia,290.108639,61.085024,tmgaia,20.21,2.0,98.83,2.0,tic7,,,,92.202135,20.172055,337.639501,79.644963,13.807,0.01,12.306,0.057,,,,,,,,,,,9.923,0.027,9.224,0.023,9.036,0.018,AAA-222-111-000-0-0,,8.903,0.023,8.926,0.02,8.865,0.021,9.019,0.257,,,11.024,0.018,gaiaj,,,,,,,,,,,,,,DWARF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ucac4,apassdr9,,0.27083906435701,0.393332806485864,290.108847288464,61.0854337759039,0.27083906435701,0.393332806485864,,0,272782572
0,229786610,20190415,,4439-01792-1,808-026630,18553348+7124014,,J185533.53+712402.1,2265910464879794304,60095425,,STAR,tmgaia2,283.889524227229,71.4003835451653,tmgaia2,11.849,0.0385941,66.7411,0.0433912,gaia2,6.69985,0.0209125,gaia2,102.280547348605,25.2814460866564,50.5131614156334,83.0845884647953,12.609,0.346,11.929,0.024,,,,,,,,,,,10.344,0.022,9.895,0.019,9.794,0.015,AAA-222-111-000-0-0,,9.738,0.023,9.779,0.02,9.721,0.037,8.858,,11.6477,0.000223,11.101,0.006,rered,gaia2,5174.0,132.135,4.58395,0.0874599,,,0.791695,0.0479799,0.877,0.10954,1.76736,0.443805,DWARF,0.404684424,0.01305885,148.616,0.4655,0.019913,0.009814435,102,0.0244923476,,,0.00585926371,0.00696337,0.0126655,panstarrs,0.118534,0.100547,0.0464221,0.0495377,0.364539,0.523071,0.0904889,0.0844309,0.016206,0.0099117,0.464,0.467,bj2018,136.372,127.899,dered,12.1128,0.001278,11.0527,0.000605,1,,tycho2v3,tycho2b3,,0.736907053477394,0.673000568131553,283.889684177234,71.400670902749,0.0199339575660185,0.0242480650863698,1,0,227256371
0,229408913,20190415,,,760-052747,19315168+6152557,1237671939274572287,J193151.67+615255.5,2240173856908392448,58690901,,STAR,tmgaia2,292.965367655408,61.8821430138884,tmgaia2,-9.49763,0.0310916,-20.7645,0.0311092,gaia2,7.52436,0.0159229,gaia2,93.5092006057849,19.1820285011459,345.576340994216,79.0548691566023,15.039,0.148,13.539,0.069,17.2325,0.0103015,15.046,0.00402965,14.7121,0.0109999,13.9378,0.0110504,12.9068,0.00471147,11.137,0.02,10.515,0.019,10.329,0.017,AAA-222-111-000-0-0,,10.281,0.023,10.335,0.02,10.209,0.041,9.012,,13.1179,0.000362,12.3109,0.0061,rered,gaia2,4080.0,126.315,4.56258,0.117138,,,0.692076,0.0688216,0.638,0.0806373,1.92468,0.691894,DWARF,0.119575672,0.00907629,132.393,0.281,0.00760365,0.00199282,183,2.11070681,,,0.00258577,0.00245761,0.00152803,panstarrs,0.0968108,0.0644638,0.0561658,0.0814774,0.461301,0.922486,0.142951,0.0913252,0.00927339,0.00887919,0.281,0.281,bj2018,161.148,91.4829,dered,13.9263,0.001896,12.2463,0.001356,1,,ucac4,apassdr9,,0.562075682277691,0.48253286441051,292.965280887488,61.8820536112066,0.0149606370803814,0.0181179949622229,1,0,297925554
0,199610140,20190415,,,736-057844,16362915+5708594,,J163629.12+570859.9,1430446588874896640,57385840,,STAR,tmgaia2,249.121420677628,57.1498603589667,tmgaia2,-9.15351,0.0280511,34.5922,0.0315736,gaia2,3.74474,0.0143278,gaia2,86.4627531907254,40.6318730200234,214.089040607436,76.5007976103077,14.997,0.076,13.711,0.069,,,,,,,,,,,11.87,0.022,11.312,0.023,11.209,0.022,AAA-222-111-000-0-0,,11.19,0.023,11.277,0.02,11.14,0.063,9.991,,13.4693,0.000279,12.8076,0.0061,rered,gaia2,4602.0,123.824,4.4761,0.0952539,,,0.816674,0.0612186,0.728,0.0831325,1.33655,0.377174,DWARF,0.2695121,0.01207905,264.995,1.0135,0.00755779,0.00199284,57,0.04437807,,,0.00145520212,0.00140647,0.00257921,panstarrs,0.0969656,0.0692994,0.0534367,0.0690005,0.301757,0.45259,0.108296,0.0822118,0.0104489,0.0137092,1.01,1.017,bj2018,143.479,104.168,dered,14.0704,0.001683,12.7505,0.001181,1,,ucac4,apassdr9,,0.495285128536997,0.489606270572646,249.121348023167,57.1500092976278,0.0135683496197939,0.0145239477902707,1,0,161940331
0,198616607,20190415,,,688-062122,18053687+4733014,,J180536.86+473301.2,2122606441507325568,53649376,,STAR,tmgaia2,271.403641567177,47.5503614848219,tmgaia2,-3.92735,2.10707,-8.0352,2.10726,hsoy,,,,74.9298828710507,27.1139602036137,272.907280919065,70.97547746346,13.794,0.094,13.004,0.126,,,,,,,,,,,11.872,0.021,11.569,0.017,11.532,0.023,AAA-222-111-000-0-0,,11.462,0.023,11.483,0.021,11.32,0.105,9.096,,12.8815,0.000873,12.4627,0.0061,gbprp,spec7,5979.94,,,,-0.082,0.013,1.62796,,,,,,DWARF,,,504.87,,,,126,0.3390523,,,0.0003797872,,,,,,,,,,,,,,,,,,,spect,13.1961,0.002001,12.3992,0.001436,0,,ucac4,apassdr9,,35.6906765215941,32.664319773047,271.403616514022,47.5503268888243,0.294656037737903,0.341936010046319,1,0,183959413
0,198189972,20190415,,,755-049431,16244867+6057558,,J162448.67+605755.8,1625132822133550464,58332912,,STAR,tmgaia2,246.202808819414,60.9654931240101,tmgaia2,-0.460434,0.0259063,2.06137,0.0280979,gaia2,1.55172,0.0117954,gaia2,91.8548648955218,41.0378558653307,196.93821190588,78.1872488490163,13.978,0.111,13.289,0.103,,,,,,,,,,,12.046,0.02,11.755,0.019,11.671,0.023,AAA-222-111-000-0-0,,11.626,0.022,11.673,0.021,11.527,0.093,9.847,,13.0949,0.000309,12.6541,0.0065,rered,gaia2,5775.0,126.627,4.19846,0.077797,,,1.33728,0.0655326,1.03,0.130337,0.430696,0.0925052,DWARF,1.79203653,0.05448455,632.646,4.7565,0.0156115,0.004148945,43,0.009407242,,,0.00107286987,0.00274148,0.00555641,panstarrs,0.140697,0.119977,0.0582779,0.0727874,0.112304,0.0727065,0.0933373,0.0622568,0.033729,0.0752401,4.722,4.791,bj2018,131.065,122.189,dered,13.4364,0.001272,12.5955,0.00078,1,,ucac4,apassdr9,,0.466083402309267,0.435690642836546,246.202804734774,60.9655019993533,0.0111326199665952,0.0122836069955167,1,0,160523347
0,193773468,20190415,,,682-059594,17532960+4620470,1237656562757927217,J175329.59+462047.0,1350651701448374400,53644029,,STAR,tmgaia2,268.373319922648,46.3464253991638,tmgaia2,-6.4186,0.0234997,-3.64331,0.0221176,gaia2,1.65184,0.0122516,gaia2,73.1515820645124,28.920469123955,266.751793333455,69.7673661805572,14.131,0.124,13.307,0.103,15.5851,0.00707954,15.8975,0.0158071,13.2445,0.0015555,14.6297,0.0129957,13.6192,0.00676503,12.095,0.021,11.804,0.022,11.738,0.017,AAA-222-111-000-0-0,,11.694,0.022,11.736,0.021,11.726,0.148,9.45,,13.1818,0.000256,12.7376,0.0073,rered,gaia2,5855.0,129.349,4.29921,0.0743243,,,1.20805,0.0586307,1.06,0.127161,0.601249,0.126126,DWARF,1.54514813,0.0532719,594.975,4.3695,0.0392396,0.0063873,98,0.0123122372,,,0.0005513873,0.00625757,0.00651703,panstarrs,0.113039,0.141282,0.048691,0.0685704,0.103052,0.1492,0.0536966,0.0949519,0.0412133,0.0653305,4.338,4.401,bj2018,100.743,157.955,dered,13.5274,0.001321,12.6801,0.001038,1,,ucac4,apassdr9,,0.396392963400035,0.343017380118907,268.373279888194,46.3464097126971,0.0119783092105961,0.0115520934812148,1,0,178526905
0,160618074,20190415,,,817-020385,16250496+7317003,,J162504.92+731700.5,1654421853391759104,60282521,,STAR,tmgaia2,246.270718192731,73.2834231014873,tmgaia2,-18.8731,0.0296758,16.7672,0.0346713,gaia2,2.10415,0.0160158,gaia2,106.321332969249,36.1075858147844,129.709279191498,79.5619323788854,14.615,0.083,13.812,0.069,,,,,,,,,,,12.057,0.023,11.564,0.023,11.448,0.018,AAA-222-111-000-0-0,,11.415,0.023,11.46,0.02,11.302,0.097,9.117,0.392,13.5172,0.001616,12.9267,0.0065,rered,gaia2,4950.0,126.743,4.20899,0.0885985,,,1.17881,0.078568,0.82,0.0974547,0.500592,0.128039,DWARF,0.7516262,0.0261346,468.817,3.5465,0.0195544,0.00354343,44,0.00235267519,,,0.00105759548,0.00351265,0.00357421,panstarrs,0.0905034,0.104406,0.0533719,0.103764,0.115671,0.140408,0.0871837,0.0900132,0.0234947,0.0287745,3.52,3.573,bj2018,82.7572,170.728,dered,14.0205,0.005686,12.8648,0.004762,1,,ucac4,apassdr9,,0.573459196847766,0.537683092604761,246.270435687341,73.2834952937896,0.0150696798620299,0.0172862033569507,1,0,160521657
0,159438097,20190415,,,861-008562,16074297+8204210,,J160742.91+820421.0,1722733411314294144,60987736,,STAR,tmgaia2,241.929175968523,82.0724833495728,tmgaia2,-15.0665,0.0271145,12.0996,0.0267875,gaia2,1.06679,0.0149072,gaia2,115.863006400777,32.143589077883,102.946225295264,73.1608980418216,14.136,0.035,13.48,0.103,,,,,,,,,,,12.222,0.026,11.927,0.015,11.863,0.019,AAA-222-111-000-0-0,,11.832,0.023,11.863,0.022,11.634,0.13,9.54,,13.3337,0.000211,12.8777,0.0075,rered,gaia2,5828.0,129.567,3.96304,0.0782647,,,1.77056,0.0898242,1.05,0.133444,0.189173,0.0411843,DWARF,3.25831318,0.13812,912.594,12.508,0.0510272,0.007125005,67,0.01475163,,,0.000305084133,0.00774023,0.00650978,panstarrs,0.103321,0.163567,0.0620864,0.117562,0.0484164,0.0339521,0.101726,0.0548034,0.146986,0.129254,12.34,12.676,bj2018,127.263,131.871,dered,13.6888,0.001534,12.818,0.00083,1,,ucac4,apassdr9,,0.557387315422136,0.415410483970354,241.928705626688,82.0725354453369,0.0153390213413631,0.0130245980138115,1,0,158689605
0,157218656,20190415,,1552-00575-1,534-066499,17504970+1646296,,J175049.72+164629.5,4502781457579619456,43957624,,STAR,tmgaia2,267.707093105633,16.7748781019411,tmgaia2,-0.0326536,0.088263,-4.65643,0.0797209,gaia2,1.62373,0.049326,gaia2,41.7123929369801,20.7526605999421,267.125695518952,40.1912849858496,12.097,0.268,11.657,0.019,,,,,,,,,,,11.267,0.024,11.101,0.026,11.017,0.019,AAA-222-111-000-0-0,,10.931,0.023,10.96,0.02,10.82,0.108,8.566,,11.953,0.000276,11.6881,0.0086,rered,gaia2,7167.0,131.413,4.29724,0.0886045,,,1.48756,0.0725553,1.6,0.264024,0.486072,0.115727,DWARF,5.2600565,0.433108,605.874,18.2665,0.0656487,0.00817579,272,0.07204335,,,0.0004093619,0.00918189,0.00716969,panstarrs,0.239319,0.288728,0.0627744,0.0823362,0.086765,0.144688,0.0751371,0.102072,0.485584,0.380632,17.726,18.807,bj2018,123.377,139.45,dered,12.1439,0.003265,11.6325,0.00152,1,,tycho2v3,tycho2b3,,1.38341326067777,1.23632916276739,267.707092958792,16.7748580534229,0.0388674572115707,0.040245347563479,1,0,177770050
0,156215204,20190415,,,867-005979,12195241+8314084,,J121952.32+831408.5,1720266553898900224,61042401,,STAR,tmgaia2,184.968104601257,83.2357006081078,tmgaia2,-1.06975,0.0423941,-0.947493,0.0316319,gaia2,0.795587,0.0183701,gaia2,124.047313759027,33.8240591134986,106.923578252425,66.2274777080451,13.284,0.064,12.618,0.046,,,,,,,,,,,11.438,0.022,11.204,0.015,11.078,0.022,AAA-222-111-000-0-0,,11.031,0.022,11.064,0.02,10.741,0.068,9.276,0.497,12.5301,0.000188,12.0844,0.0136,rered,gaia2,6015.0,146.663,3.44712,0.0859775,,,3.29713,0.176055,1.11,0.153902,0.030968,0.00737716,DWARF,12.8206549,0.877512,1212.25,27.185,0.0790127,0.01888685,48,0.02128893,,,0.000148832769,0.0224111,0.0153626,panstarrs,0.138984,0.168819,0.200426,0.151684,0.00827761,0.00647671,0.102102,0.0698529,0.904132,0.850892,26.59,27.78,bj2018,139.424,153.902,dered,12.8783,0.00117,12.0276,0.000964,1,,ucac4,apassdr9,,0.87925951231566,0.490554970696091,184.968065497306,83.2356965286256,0.022649940659276,0.0159853549801211,1,0,145509795
0,153896150,20190415,,4540-00002-1,826-012773,08445613+7506211,,J084456.08+750620.7,1124896774281611392,60801678,,STAR,tmgaia2,131.233895398649,75.1058707347663,tmgaia2,-20.3329,0.0337503,-44.6322,0.0402247,gaia2,4.0928,0.0241391,gaia2,138.635271746628,33.3242396347884,106.782703349737,54.0733023592118,12.588,0.325,12.371,0.026,,,,,,,,,,,11.103,0.023,10.746,0.021,10.647,0.02,AAA-222-111-000-0-0,,10.599,0.022,10.636,0.02,10.573,0.077,8.798,,12.3604,0.000179,11.8522,0.0065,rered,gaia2,5375.0,122.176,4.55054,0.0813078,,,0.847241,0.0460552,0.93,0.118677,1.52919,0.345178,DWARF,0.5397867,0.01489245,242.624,1.4315,0.0173848,0.00405508,44,0.0123449648,,,0.00106290367,0.00300541,0.00510475,panstarrs,0.130695,0.10666,0.0524653,0.0396452,0.288505,0.401851,0.0753821,0.0872335,0.0141741,0.0156108,1.423,1.44,bj2018,96.7836,147.569,dered,12.779,0.001498,11.8002,0.000854,1,,tycho2v3,tycho2b3,,0.660067657654617,0.623858802383062,131.233554803598,75.1056785685995,0.0166455248098961,0.0216550471416117,1,0,135253000
0,150761163,20190415,,1036-01090-1,522-077679,18370195+1412240,,J183701.97+141224.0,,42606604,,STAR,tmgaia,279.258149,14.206683,tmgaia,0.443203,1.39535,-3.52262,1.30303,tic7,1.95301,0.303119,tgas,44.079745,9.561228,281.304274,37.283373,12.71,0.38,12.047,0.026,,,,,,,,,,,10.602,0.025,10.41,0.033,10.275,0.018,AAE-222-111-000-0-0,,10.15,0.023,10.147,0.021,10.211,0.064,8.552,,,,11.436,0.018,gaiaj,tplx,,,,,,,,,,,,,DWARF,,,512.030762,68.7932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tycho2v3,tycho2b3,,0.313593236955329,0.342602655312626,279.258065382144,14.2065994539018,0.313593236955329,0.342602655312626,1,0,206267382
